Feature	Gain	Cover	Frequency
Visa_mconsumototal	0.000184287749803888	0.000165822029710739	0.000403445070076655
active_quarter_lag1	0.000180525911040096	0.000160434848371506	0.000315739620059991
mttarjeta_master_debitos_automaticos_delta1	0.000173002553161343	0.00225846180069224	0.000517462155098318
tmobile_app_delta1	0.000168190379304174	0.000540796155965798	0.000377133435071655
tcallcenter_delta1	0.000166641355191314	0.000525365188676488	0.00034205125506499
ccajas_trx	0.000166271611423564	0.000381106642676101	0.000368362890069989
ctarjeta_debito_delta1	0.000155048737737696	0.00284955381336978	0.000280657440053325
cpayroll_trx_delta1	0.000154655227767132	0.000243312943687251	0.000306969075058324
mcheques_emitidos_delta1	0.000138125403352187	0.00240172756066953	0.000315739620059991
cseguro_vivienda	0.000136992718000652	0.000215110418514109	0.00021926362504166
ctarjeta_master_trx_delta1	0.000134665605512493	0.0011629886073894	0.000368362890069989
Master_mconsumosdolares	0.000131353471316194	0.000384794931072627	0.000403445070076655
minversion2_lag1	0.000130636690848612	0.00273416291253244	0.000280657440053325
ccheques_depositados_delta1	0.000129044402192492	0.00263243495883189	0.000228034170043326
minversion2	0.000124390197467144	0.00265994062973187	0.00021926362504166
cseguro_vivienda_lag1	0.000122582812178955	0.000357604920705911	0.00021926362504166
ccajas_consultas	0.000119974122185076	0.00100866119388494	0.000236804715044993
mtarjeta_visa_descuentos_delta1	0.000118628869161539	0.000934535719765362	0.000263116350049992
internet_delta1	0.000118250053614676	0.000184313787737671	0.000263116350049992
ctarjeta_visa_delta1	0.000118131025274033	0.00199816826260653	0.000245575260046659
cforex_buy_delta1	0.000118006678942935	0.00176694523969229	0.000166640355031662
Master_msaldodolares_lag1	0.0001141720743117	0.000895934902287442	0.000228034170043326
mcheques_depositados	0.000113655852817924	0.000894165964517102	0.000298198530056658
cseguro_vida_lag1	0.000113029441808436	0.00235423472055355	0.000333280710063323
Visa_mpagosdolares_delta1	0.000111430762736095	0.00124938867287012	0.000649020330123314
tpaquete9	0.000111110521543281	0.000384675564286672	0.000192951990036661
active_quarter	0.000105415853697805	0.000110622576255786	0.000192951990036661
tpaquete9_lag1	0.000104918457749889	0.00054481593380314	0.000166640355031662
cliente_edad_delta1	0.000104431736247371	0.000285701611096171	0.000192951990036661
Master_mconsumosdolares_delta1	0.000101865542287542	0.000176312848479967	0.000289427985054991
Master_mpagado_lag1	0.000101062120058041	0.000318585898902309	0.000228034170043326
catm_trx_other_lag1	9.97410828763309e-05	0.000915932624108481	0.000228034170043326
Master_mconsumosdolares_lag1	9.46049593903488e-05	0.000249040867113747	0.000333280710063323
catm_trx_other	9.29055783372933e-05	0.000944273862510145	0.000210493080039994
cforex	8.78729290985882e-05	0.000104642307926247	0.000157869810029995
mprestamos_hipotecarios_lag1	8.47306239858389e-05	0.00178276091825651	0.000149099265028329
Master_mconsumototal	8.25501136733531e-05	0.000160862764152547	0.000166640355031662
Master_mpagosdolares_lag1	8.16423193375867e-05	6.06045283418565e-05	0.000210493080039994
minversion1_pesos_delta1	8.12186042420099e-05	0.00012566187366831	0.00012278763002333
cprestamos_hipotecarios	8.10782180126257e-05	0.000684856037706151	5.26232700099984e-05
Master_msaldodolares	8.05851154573179e-05	0.00176341623445729	0.000192951990036661
mcheques_depositados_delta1	7.84566890986649e-05	0.00172261588704265	0.000254345805048326
ccajas_extracciones_delta1	7.60178857089294e-05	0.000771567099162834	0.00021926362504166
Master_mpagosdolares	7.5885360347739e-05	9.30905700100994e-05	0.000201722535038327
mcaja_ahorro_adicional_delta1	7.52443521702297e-05	0.00155594100802777	0.000228034170043326
ccajas_extracciones_lag1	6.84145658636924e-05	0.000588713547264112	0.000271886895051659
ctarjeta_master_debitos_automaticos	6.80656568601462e-05	0.000285892322668351	0.000149099265028329
Master_mpagado	6.72855527509099e-05	0.000285633936781264	0.000140328720026662
ctarjeta_visa_lag1	6.56539102085933e-05	0.00160382314750782	0.000210493080039994
cseguro_vida	6.53523925421604e-05	0.000115691038335659	9.64759950183304e-05
ctarjeta_master_debitos_automaticos_lag1	6.51523081425273e-05	0.000290693834428064	0.000166640355031662
catm_trx_other_delta1	6.03637007856393e-05	0.000163370154870978	0.000192951990036661
Master_status_delta1	5.91520002493168e-05	0.000180579771385988	0.000236804715044993
cforex_sell	5.85637705680862e-05	0.000304619602604791	0.00012278763002333
ccajas_depositos	5.80143471363491e-05	0.000698127926711384	0.000157869810029995
Master_mpagado_delta1	5.60656179359767e-05	0.000577519068556154	0.000131558175024996
ccajas_depositos_lag1	5.12212838216193e-05	0.000463480659930977	0.00012278763002333
minversion1_pesos_lag1	5.09511861058918e-05	0.00151721111230854	0.000157869810029995
active_quarter_delta1	4.82998176542442e-05	8.79949617361111e-05	7.89349050149976e-05
cforex_sell_delta1	4.61004683172061e-05	4.84183341649339e-05	6.13938150116648e-05
Master_delinquency_lag1	4.60451730488878e-05	0.000626697113815556	0.000131558175024996
mforex_buy_delta1	4.43101699627678e-05	0.00115318194918004	9.64759950183304e-05
tpaquete7_lag1	4.34369634490116e-05	0.00121245914333188	0.000333280710063323
Visa_delinquency_delta1	4.26282097056581e-05	0.000117991659169899	6.13938150116648e-05
mprestamos_prendarios_lag1	4.24288259779214e-05	0.000608711651425914	9.64759950183304e-05
mtarjeta_visa_descuentos_lag1	4.23511801393845e-05	0.00013649656971905	8.7705450016664e-05
cplazo_fijo_lag1	4.07332551831597e-05	0.0004157683562175	0.000105246540019997
mprestamos_hipotecarios_delta1	3.78574182647366e-05	1.27087775306815e-05	7.01643600133312e-05
cinversion2	3.53144207655027e-05	0.00145377588589975	0.000131558175024996
cforex_buy	3.47499014439226e-05	0.000282260161895714	2.63116350049992e-05
cforex_sell_lag1	3.4592585160956e-05	0.00116851335493487	9.64759950183304e-05
ctarjeta_visa_descuentos_delta1	3.44656492309812e-05	0.000421718266690522	6.13938150116648e-05
ccheques_emitidos_lag1	3.41367919472449e-05	0.000612113413655255	7.89349050149976e-05
ccheques_depositados_lag1	3.30620336593663e-05	0.000512625288607764	5.26232700099984e-05
ccheques_emitidos	3.28970155034016e-05	0.00058461691893357	7.01643600133312e-05
mtarjeta_master_descuentos_delta1	3.23112359425142e-05	0.000417230656696566	9.64759950183304e-05
Master_mconsumototal_delta1	3.12859085593043e-05	0.000277717877172765	0.00012278763002333
